,label,height,weight,shape,appearance,salary,house,car,girlFriend,friend,education,emotion,behavior,cellphone,sick,brain,selfConfidence,interest,GPA,sexmate,responsibility
1268,loser,162,74,heavy,ugly,357,0,0,0,few,highschool,gloomy,passive,android,1,stupid,15,5,0.46,0,0
1269,winner,191,47,slim,handsome,5679,2,4,4,many,Doctor,optimism,positive,apple,0,smart,62,14,3.57,10,1
1270,loser,150,84,heavy,ugly,336,0,0,0,few,Bachelor,gloomy,passive,android,1,stupid,32,5,2.49,0,0
1271,winner,172,52,slim,handsome,9800,1,3,5,many,Master,optimism,positive,apple,0,smart,54,6,3.04,10,1
1272,winner,176,48,slim,handsome,7559,1,4,4,many,Master,optimism,positive,apple,0,smart,79,14,3.48,7,1
1273,winner,176,52,slim,handsome,3976,3,1,4,many,Master,optimism,positive,apple,0,smart,81,6,3.9,8,1
1274,winner,171,53,slim,handsome,3231,2,1,5,many,Master,optimism,positive,apple,0,smart,81,7,3.86,5,1
1275,loser,154,75,heavy,ugly,189,0,0,0,few,Bachelor,gloomy,passive,android,1,stupid,25,0,2.83,0,0
1276,loser,156,86,heavy,ugly,238,0,0,0,few,Bachelor,gloomy,passive,android,1,stupid,37,0,0.55,0,0
1277,winner,173,65,slim,handsome,9910,4,1,4,many,Doctor,optimism,positive,apple,0,smart,67,14,3.08,4,1
1278,loser,165,77,heavy,ugly,75,0,0,0,few,Bachelor,gloomy,passive,android,1,stupid,30,2,0.1,0,0
1279,winner,167,45,slim,handsome,5168,4,3,5,many,Master,optimism,positive,apple,0,smart,51,17,3.74,3,1
1280,winner,168,52,slim,handsome,5291,4,5,5,many,Master,optimism,positive,apple,0,smart,93,10,4.22,9,1
1281,winner,169,55,slim,handsome,3651,5,2,5,many,Master,optimism,positive,apple,0,smart,78,10,3.97,8,1
1282,loser,159,77,heavy,ugly,676,0,0,0,few,Bachelor,gloomy,passive,android,1,stupid,45,1,0.58,0,0
1283,loser,163,71,heavy,ugly,422,0,0,0,few,highschool,gloomy,passive,android,1,stupid,22,1,2.9,0,0
1284,winner,167,49,slim,handsome,9002,4,4,3,many,Master,optimism,positive,apple,0,smart,99,12,3.09,7,1
1285,winner,167,40,slim,handsome,4562,5,3,4,many,Doctor,optimism,positive,apple,0,smart,93,8,3.49,5,1
1286,winner,191,54,slim,handsome,7406,4,5,2,many,Doctor,optimism,positive,apple,0,smart,80,10,3.7,2,1
1287,loser,155,66,heavy,ugly,427,0,0,0,few,highschool,gloomy,passive,android,1,stupid,22,3,1.02,0,0
1288,loser,157,69,heavy,ugly,570,0,0,0,few,Bachelor,gloomy,passive,android,1,stupid,30,3,0.24,0,0
1289,loser,163,69,heavy,ugly,549,0,0,0,few,highschool,gloomy,passive,android,1,stupid,23,4,1.01,0,0
1290,winner,166,58,slim,handsome,5376,2,5,2,many,Doctor,optimism,positive,apple,0,smart,77,7,4.0,3,1
1291,loser,164,79,heavy,ugly,312,0,0,0,few,Bachelor,gloomy,passive,android,1,stupid,31,3,0.81,0,0
1292,loser,152,76,heavy,ugly,938,0,0,0,few,Bachelor,gloomy,passive,android,1,stupid,45,0,1.26,0,0
1293,loser,162,79,heavy,ugly,476,0,0,0,few,Bachelor,gloomy,passive,android,1,stupid,45,1,2.68,0,0
1294,winner,174,57,slim,handsome,5324,1,1,4,many,Doctor,optimism,positive,apple,0,smart,67,9,3.35,8,1
1295,loser,155,86,heavy,ugly,564,0,0,0,few,Bachelor,gloomy,passive,android,1,stupid,47,1,1.55,0,0
1296,loser,162,68,heavy,ugly,446,0,0,0,few,Bachelor,gloomy,passive,android,1,stupid,10,5,1.06,0,0
1297,loser,163,100,heavy,ugly,947,0,0,0,few,Bachelor,gloomy,passive,android,1,stupid,28,1,2.31,0,0
1298,winner,200,49,slim,handsome,8521,3,5,5,many,Master,optimism,positive,apple,0,smart,100,6,4.04,3,1
1299,loser,156,76,heavy,ugly,528,0,0,0,few,Bachelor,gloomy,passive,android,1,stupid,21,1,2.19,0,0
1300,winner,170,45,slim,handsome,1858,2,5,4,many,Doctor,optimism,positive,apple,0,smart,92,8,3.88,4,1
1301,loser,157,68,heavy,ugly,363,0,0,0,few,highschool,gloomy,passive,android,1,stupid,8,1,2.95,0,0
1302,loser,160,76,heavy,ugly,65,0,0,0,few,Bachelor,gloomy,passive,android,1,stupid,0,2,2.95,0,0
1303,loser,160,92,heavy,ugly,876,0,0,0,few,highschool,gloomy,passive,android,1,stupid,5,4,0.09,0,0
1304,winner,170,49,slim,handsome,6778,3,2,1,many,Master,optimism,positive,apple,0,smart,70,14,3.77,9,1
1305,winner,178,52,slim,handsome,4282,2,3,1,many,Master,optimism,positive,apple,0,smart,100,6,3.31,9,1
1306,winner,175,65,slim,handsome,6124,4,3,3,many,Master,optimism,positive,apple,0,smart,68,19,4.19,1,1
1307,winner,177,43,slim,handsome,3365,2,4,4,many,Master,optimism,positive,apple,0,smart,64,13,3.72,7,1
1308,winner,182,62,slim,handsome,7251,4,2,3,many,Doctor,optimism,positive,apple,0,smart,61,13,4.17,9,1
1309,loser,153,82,heavy,ugly,576,0,0,0,few,highschool,gloomy,passive,android,1,stupid,8,0,2.49,0,0
1310,winner,183,64,slim,handsome,4961,4,2,3,many,Doctor,optimism,positive,apple,0,smart,96,20,3.32,3,1
1311,winner,178,41,slim,handsome,2158,3,2,3,many,Master,optimism,positive,apple,0,smart,53,19,4.1,3,1
1312,loser,157,99,heavy,ugly,494,0,0,0,few,Bachelor,gloomy,passive,android,1,stupid,50,1,2.21,0,0
1313,winner,192,62,slim,handsome,3221,1,2,4,many,Master,optimism,positive,apple,0,smart,83,17,3.94,3,1
1314,loser,153,68,heavy,ugly,982,0,0,0,few,Bachelor,gloomy,passive,android,1,stupid,18,3,1.17,0,0
1315,winner,173,58,slim,handsome,4223,1,4,2,many,Master,optimism,positive,apple,0,smart,76,10,3.73,2,1
1316,loser,155,69,heavy,ugly,964,0,0,0,few,highschool,gloomy,passive,android,1,stupid,28,4,2.74,0,0
1317,loser,156,96,heavy,ugly,995,0,0,0,few,highschool,gloomy,passive,android,1,stupid,2,3,1.2,0,0
1318,winner,166,40,slim,handsome,2630,3,4,5,many,Doctor,optimism,positive,apple,0,smart,76,12,3.6,8,1
1319,loser,150,97,heavy,ugly,579,0,0,0,few,Bachelor,gloomy,passive,android,1,stupid,14,5,2.96,0,0
1320,winner,170,57,slim,handsome,1148,3,5,2,many,Master,optimism,positive,apple,0,smart,93,8,3.76,7,1
1321,loser,155,74,heavy,ugly,166,0,0,0,few,highschool,gloomy,passive,android,1,stupid,22,1,0.11,0,0
1322,loser,154,92,heavy,ugly,124,0,0,0,few,highschool,gloomy,passive,android,1,stupid,23,3,2.67,0,0
1323,loser,162,67,heavy,ugly,127,0,0,0,few,highschool,gloomy,passive,android,1,stupid,37,0,0.44,0,0
1324,loser,157,86,heavy,ugly,853,0,0,0,few,highschool,gloomy,passive,android,1,stupid,2,1,1.29,0,0
1325,winner,198,63,slim,handsome,3868,2,3,1,many,Doctor,optimism,positive,apple,0,smart,72,19,3.91,2,1
1326,loser,161,69,heavy,ugly,154,0,0,0,few,Bachelor,gloomy,passive,android,1,stupid,9,4,1.89,0,0
1327,winner,173,55,slim,handsome,9749,4,5,4,many,Master,optimism,positive,apple,0,smart,83,10,3.68,7,1
1328,winner,182,44,slim,handsome,8588,2,1,5,many,Master,optimism,positive,apple,0,smart,73,17,3.4,2,1
1329,winner,190,64,slim,handsome,4078,2,1,5,many,Master,optimism,positive,apple,0,smart,62,7,3.02,2,1
1330,loser,160,89,heavy,ugly,257,0,0,0,few,highschool,gloomy,passive,android,1,stupid,18,5,0.28,0,0
1331,winner,168,62,slim,handsome,7983,3,1,3,many,Master,optimism,positive,apple,0,smart,75,17,3.46,4,1
1332,winner,175,40,slim,handsome,4298,1,2,2,many,Doctor,optimism,positive,apple,0,smart,55,18,3.3,6,1
1333,winner,172,59,slim,handsome,5621,4,1,4,many,Doctor,optimism,positive,apple,0,smart,53,18,4.27,3,1
1334,loser,155,92,heavy,ugly,759,0,0,0,few,Bachelor,gloomy,passive,android,1,stupid,1,0,1.43,0,0
1335,loser,159,65,heavy,ugly,764,0,0,0,few,Bachelor,gloomy,passive,android,1,stupid,48,4,0.91,0,0
1336,loser,156,91,heavy,ugly,58,0,0,0,few,Bachelor,gloomy,passive,android,1,stupid,33,0,1.88,0,0
1337,loser,165,76,heavy,ugly,473,0,0,0,few,highschool,gloomy,passive,android,1,stupid,7,1,2.17,0,0
1338,loser,165,83,heavy,ugly,452,0,0,0,few,highschool,gloomy,passive,android,1,stupid,41,2,1.36,0,0
1339,loser,156,81,heavy,ugly,719,0,0,0,few,Bachelor,gloomy,passive,android,1,stupid,37,3,0.25,0,0
1340,winner,165,55,slim,handsome,6474,1,2,2,many,Doctor,optimism,positive,apple,0,smart,100,14,3.41,1,1
1341,loser,162,77,heavy,ugly,50,0,0,0,few,Bachelor,gloomy,passive,android,1,stupid,15,4,1.7,0,0
1342,winner,169,41,slim,handsome,4673,3,5,2,many,Master,optimism,positive,apple,0,smart,95,14,3.94,9,1
1343,loser,163,94,heavy,ugly,984,0,0,0,few,highschool,gloomy,passive,android,1,stupid,43,2,1.53,0,0
1344,winner,199,46,slim,handsome,9336,3,1,3,many,Doctor,optimism,positive,apple,0,smart,63,15,3.78,8,1
1345,loser,163,93,heavy,ugly,762,0,0,0,few,highschool,gloomy,passive,android,1,stupid,18,3,0.22,0,0
1346,winner,196,59,slim,handsome,9586,4,2,5,many,Master,optimism,positive,apple,0,smart,69,18,3.74,9,1
1347,loser,163,82,heavy,ugly,436,0,0,0,few,Bachelor,gloomy,passive,android,1,stupid,26,3,1.94,0,0
1348,loser,162,75,heavy,ugly,160,0,0,0,few,Bachelor,gloomy,passive,android,1,stupid,30,5,2.99,0,0
1349,loser,163,67,heavy,ugly,93,0,0,0,few,highschool,gloomy,passive,android,1,stupid,16,3,1.62,0,0
1350,winner,192,64,slim,handsome,4099,3,5,4,many,Master,optimism,positive,apple,0,smart,71,15,4.04,6,1
1351,loser,161,88,heavy,ugly,117,0,0,0,few,highschool,gloomy,passive,android,1,stupid,25,3,1.33,0,0
1352,winner,200,65,slim,handsome,2286,3,5,1,many,Doctor,optimism,positive,apple,0,smart,70,17,3.08,10,1
1353,loser,158,79,heavy,ugly,103,0,0,0,few,Bachelor,gloomy,passive,android,1,stupid,36,4,2.96,0,0
1354,winner,192,49,slim,handsome,1131,1,1,3,many,Master,optimism,positive,apple,0,smart,66,13,4.07,7,1
1355,winner,180,44,slim,handsome,5855,4,1,5,many,Master,optimism,positive,apple,0,smart,99,13,4.23,8,1
1356,winner,169,62,slim,handsome,1373,3,5,1,many,Doctor,optimism,positive,apple,0,smart,66,7,4.03,1,1
1357,loser,164,68,heavy,ugly,667,0,0,0,few,Bachelor,gloomy,passive,android,1,stupid,46,0,2.21,0,0
1358,winner,187,62,slim,handsome,3694,2,1,3,many,Master,optimism,positive,apple,0,smart,98,14,3.55,6,1
1359,loser,150,72,heavy,ugly,397,0,0,0,few,Bachelor,gloomy,passive,android,1,stupid,32,0,1.03,0,0
1360,loser,152,73,heavy,ugly,295,0,0,0,few,highschool,gloomy,passive,android,1,stupid,4,3,2.21,0,0
1361,winner,190,64,slim,handsome,1349,2,4,1,many,Master,optimism,positive,apple,0,smart,55,13,3.02,1,1
1362,loser,162,94,heavy,ugly,35,0,0,0,few,highschool,gloomy,passive,android,1,stupid,15,0,1.01,0,0
1363,loser,158,78,heavy,ugly,985,0,0,0,few,Bachelor,gloomy,passive,android,1,stupid,2,0,2.53,0,0
1364,loser,163,76,heavy,ugly,620,0,0,0,few,highschool,gloomy,passive,android,1,stupid,18,2,1.57,0,0
1365,loser,151,65,heavy,ugly,873,0,0,0,few,Bachelor,gloomy,passive,android,1,stupid,0,1,0.92,0,0
1366,winner,174,43,slim,handsome,7081,5,2,4,many,Doctor,optimism,positive,apple,0,smart,100,18,3.5,4,1
1367,winner,188,51,slim,handsome,3306,5,5,2,many,Master,optimism,positive,apple,0,smart,51,8,3.55,10,1
1368,loser,152,83,heavy,ugly,979,0,0,0,few,highschool,gloomy,passive,android,1,stupid,11,1,0.49,0,0
1369,loser,151,87,heavy,ugly,941,0,0,0,few,highschool,gloomy,passive,android,1,stupid,40,4,0.97,0,0
1370,loser,160,65,heavy,ugly,172,0,0,0,few,highschool,gloomy,passive,android,1,stupid,38,4,1.22,0,0
1371,loser,160,92,heavy,ugly,235,0,0,0,few,Bachelor,gloomy,passive,android,1,stupid,12,5,0.09,0,0
1372,loser,152,71,heavy,ugly,460,0,0,0,few,highschool,gloomy,passive,android,1,stupid,22,1,2.0,0,0
1373,winner,192,45,slim,handsome,6328,2,3,4,many,Master,optimism,positive,apple,0,smart,93,16,4.27,4,1
1374,winner,166,48,slim,handsome,1511,4,4,1,many,Master,optimism,positive,apple,0,smart,79,9,3.89,10,1
1375,loser,158,99,heavy,ugly,844,0,0,0,few,highschool,gloomy,passive,android,1,stupid,35,0,1.55,0,0
1376,winner,173,62,slim,handsome,8299,5,4,2,many,Master,optimism,positive,apple,0,smart,66,14,3.08,5,1
1377,winner,182,53,slim,handsome,8262,3,5,5,many,Doctor,optimism,positive,apple,0,smart,73,18,3.05,5,1
1378,loser,158,99,heavy,ugly,521,0,0,0,few,Bachelor,gloomy,passive,android,1,stupid,3,1,2.94,0,0
1379,loser,164,66,heavy,ugly,844,0,0,0,few,Bachelor,gloomy,passive,android,1,stupid,3,2,1.4,0,0
1380,loser,156,71,heavy,ugly,454,0,0,0,few,highschool,gloomy,passive,android,1,stupid,8,5,0.56,0,0
1381,loser,160,97,heavy,ugly,774,0,0,0,few,Bachelor,gloomy,passive,android,1,stupid,39,2,1.87,0,0
1382,loser,160,76,heavy,ugly,249,0,0,0,few,Bachelor,gloomy,passive,android,1,stupid,2,3,2.58,0,0
1383,winner,192,53,slim,handsome,4866,4,1,5,many,Master,optimism,positive,apple,0,smart,80,12,4.12,4,1
1384,loser,152,86,heavy,ugly,352,0,0,0,few,highschool,gloomy,passive,android,1,stupid,26,1,2.63,0,0
1385,loser,155,96,heavy,ugly,725,0,0,0,few,Bachelor,gloomy,passive,android,1,stupid,1,5,1.3,0,0
1386,loser,161,74,heavy,ugly,787,0,0,0,few,highschool,gloomy,passive,android,1,stupid,6,3,0.19,0,0
1387,winner,171,56,slim,handsome,2206,2,5,5,many,Doctor,optimism,positive,apple,0,smart,90,19,3.69,10,1
1388,winner,194,46,slim,handsome,1787,5,2,4,many,Master,optimism,positive,apple,0,smart,67,6,3.12,1,1
1389,winner,191,56,slim,handsome,1256,1,2,2,many,Master,optimism,positive,apple,0,smart,99,6,3.5,5,1
1390,winner,174,44,slim,handsome,3328,3,1,5,many,Doctor,optimism,positive,apple,0,smart,83,14,3.19,1,1
1391,winner,177,40,slim,handsome,2691,1,4,2,many,Doctor,optimism,positive,apple,0,smart,91,20,3.62,9,1
1392,winner,173,63,slim,handsome,4787,5,2,4,many,Doctor,optimism,positive,apple,0,smart,61,16,3.08,3,1
1393,winner,181,51,slim,handsome,7918,1,3,5,many,Master,optimism,positive,apple,0,smart,53,11,3.11,1,1
1394,loser,153,88,heavy,ugly,764,0,0,0,few,Bachelor,gloomy,passive,android,1,stupid,48,2,2.58,0,0
1395,loser,153,68,heavy,ugly,484,0,0,0,few,highschool,gloomy,passive,android,1,stupid,29,0,1.74,0,0
1396,winner,185,61,slim,handsome,9299,2,3,3,many,Master,optimism,positive,apple,0,smart,58,18,4.3,7,1
1397,winner,193,46,slim,handsome,2025,4,4,1,many,Master,optimism,positive,apple,0,smart,68,10,3.3,7,1
1398,winner,190,61,slim,handsome,4042,1,5,3,many,Master,optimism,positive,apple,0,smart,86,12,4.04,6,1
1399,winner,190,40,slim,handsome,9318,4,1,5,many,Master,optimism,positive,apple,0,smart,73,8,4.17,5,1
1400,loser,163,74,heavy,ugly,29,0,0,0,few,Bachelor,gloomy,passive,android,1,stupid,33,5,0.23,0,0
1401,winner,199,54,slim,handsome,4337,5,4,1,many,Master,optimism,positive,apple,0,smart,82,18,3.01,4,1
1402,loser,153,96,heavy,ugly,209,0,0,0,few,Bachelor,gloomy,passive,android,1,stupid,20,1,1.15,0,0
1403,winner,181,48,slim,handsome,8043,4,4,2,many,Doctor,optimism,positive,apple,0,smart,97,20,3.95,5,1
1404,winner,195,55,slim,handsome,2216,2,5,1,many,Doctor,optimism,positive,apple,0,smart,90,11,3.32,3,1
1405,winner,188,43,slim,handsome,2810,5,4,2,many,Master,optimism,positive,apple,0,smart,63,8,4.2,5,1
1406,loser,161,73,heavy,ugly,271,0,0,0,few,Bachelor,gloomy,passive,android,1,stupid,43,2,2.04,0,0
1407,loser,161,90,heavy,ugly,744,0,0,0,few,Bachelor,gloomy,passive,android,1,stupid,25,2,1.7,0,0
1408,loser,163,85,heavy,ugly,200,0,0,0,few,highschool,gloomy,passive,android,1,stupid,2,5,2.16,0,0
1409,winner,178,62,slim,handsome,6638,2,2,5,many,Master,optimism,positive,apple,0,smart,75,8,3.62,1,1
1410,loser,159,75,heavy,ugly,516,0,0,0,few,highschool,gloomy,passive,android,1,stupid,13,1,0.49,0,0
1411,winner,187,52,slim,handsome,2918,1,5,3,many,Doctor,optimism,positive,apple,0,smart,54,14,3.71,3,1
1412,loser,153,68,heavy,ugly,830,0,0,0,few,highschool,gloomy,passive,android,1,stupid,20,4,1.06,0,0
1413,winner,171,57,slim,handsome,6308,5,5,5,many,Master,optimism,positive,apple,0,smart,83,12,3.71,9,1
1414,winner,188,52,slim,handsome,7911,3,4,5,many,Master,optimism,positive,apple,0,smart,93,20,3.17,3,1
1415,loser,150,88,heavy,ugly,736,0,0,0,few,Bachelor,gloomy,passive,android,1,stupid,36,1,1.17,0,0
1416,loser,158,69,heavy,ugly,421,0,0,0,few,highschool,gloomy,passive,android,1,stupid,49,1,0.8,0,0
1417,loser,155,95,heavy,ugly,519,0,0,0,few,Bachelor,gloomy,passive,android,1,stupid,47,5,2.95,0,0
1418,loser,165,86,heavy,ugly,717,0,0,0,few,highschool,gloomy,passive,android,1,stupid,17,1,0.75,0,0
1419,winner,194,43,slim,handsome,8126,4,3,5,many,Doctor,optimism,positive,apple,0,smart,61,6,3.76,6,1
1420,winner,171,45,slim,handsome,5035,5,1,5,many,Doctor,optimism,positive,apple,0,smart,93,12,3.59,6,1
1421,loser,165,92,heavy,ugly,597,0,0,0,few,Bachelor,gloomy,passive,android,1,stupid,46,0,2.43,0,0
1422,winner,196,47,slim,handsome,9022,4,5,2,many,Master,optimism,positive,apple,0,smart,68,8,4.03,4,1
1423,winner,189,52,slim,handsome,4258,1,2,3,many,Doctor,optimism,positive,apple,0,smart,91,13,3.01,10,1
1424,loser,156,78,heavy,ugly,907,0,0,0,few,highschool,gloomy,passive,android,1,stupid,23,5,2.0,0,0
1425,loser,156,75,heavy,ugly,380,0,0,0,few,Bachelor,gloomy,passive,android,1,stupid,45,4,1.65,0,0
1426,loser,162,93,heavy,ugly,567,0,0,0,few,highschool,gloomy,passive,android,1,stupid,47,3,0.19,0,0
1427,loser,161,100,heavy,ugly,931,0,0,0,few,Bachelor,gloomy,passive,android,1,stupid,10,4,0.09,0,0
1428,winner,196,61,slim,handsome,7279,2,1,1,many,Master,optimism,positive,apple,0,smart,54,9,4.12,9,1
1429,loser,163,84,heavy,ugly,43,0,0,0,few,Bachelor,gloomy,passive,android,1,stupid,1,5,2.19,0,0
1430,loser,151,66,heavy,ugly,256,0,0,0,few,highschool,gloomy,passive,android,1,stupid,29,1,1.08,0,0
1431,loser,161,77,heavy,ugly,148,0,0,0,few,Bachelor,gloomy,passive,android,1,stupid,23,5,1.74,0,0
1432,loser,156,92,heavy,ugly,577,0,0,0,few,highschool,gloomy,passive,android,1,stupid,45,0,0.45,0,0
1433,loser,155,81,heavy,ugly,607,0,0,0,few,Bachelor,gloomy,passive,android,1,stupid,24,2,0.94,0,0
1434,winner,171,63,slim,handsome,5234,4,5,1,many,Doctor,optimism,positive,apple,0,smart,97,15,3.01,2,1
1435,loser,162,91,heavy,ugly,652,0,0,0,few,Bachelor,gloomy,passive,android,1,stupid,18,2,1.78,0,0
1436,loser,157,90,heavy,ugly,505,0,0,0,few,Bachelor,gloomy,passive,android,1,stupid,44,0,0.26,0,0
1437,loser,159,92,heavy,ugly,693,0,0,0,few,Bachelor,gloomy,passive,android,1,stupid,19,1,2.48,0,0
1438,winner,167,46,slim,handsome,4664,3,1,2,many,Master,optimism,positive,apple,0,smart,54,18,4.06,10,1
1439,winner,198,64,slim,handsome,1443,5,4,3,many,Doctor,optimism,positive,apple,0,smart,74,6,4.29,10,1
1440,loser,159,84,heavy,ugly,604,0,0,0,few,Bachelor,gloomy,passive,android,1,stupid,34,2,1.63,0,0
1441,loser,153,73,heavy,ugly,317,0,0,0,few,Bachelor,gloomy,passive,android,1,stupid,16,3,1.45,0,0
1442,winner,189,65,slim,handsome,3983,3,4,4,many,Master,optimism,positive,apple,0,smart,74,14,3.94,4,1
1443,winner,175,46,slim,handsome,3053,1,1,5,many,Master,optimism,positive,apple,0,smart,66,18,3.48,1,1
1444,loser,155,85,heavy,ugly,759,0,0,0,few,Bachelor,gloomy,passive,android,1,stupid,25,4,0.6,0,0
1445,loser,165,67,heavy,ugly,130,0,0,0,few,Bachelor,gloomy,passive,android,1,stupid,32,4,0.46,0,0
1446,winner,169,60,slim,handsome,5409,4,5,2,many,Doctor,optimism,positive,apple,0,smart,62,6,3.29,3,1
1447,winner,188,63,slim,handsome,5538,3,4,1,many,Doctor,optimism,positive,apple,0,smart,79,12,3.03,7,1
1448,loser,153,86,heavy,ugly,42,0,0,0,few,highschool,gloomy,passive,android,1,stupid,44,2,1.04,0,0
1449,winner,179,40,slim,handsome,7650,5,5,2,many,Doctor,optimism,positive,apple,0,smart,68,11,3.15,4,1
1450,loser,156,69,heavy,ugly,425,0,0,0,few,Bachelor,gloomy,passive,android,1,stupid,5,4,1.2,0,0
1451,loser,157,66,heavy,ugly,24,0,0,0,few,highschool,gloomy,passive,android,1,stupid,6,3,0.8,0,0
1452,loser,164,83,heavy,ugly,781,0,0,0,few,Bachelor,gloomy,passive,android,1,stupid,14,0,0.19,0,0
1453,winner,198,56,slim,handsome,9800,1,4,4,many,Master,optimism,positive,apple,0,smart,98,17,3.95,8,1
1454,winner,178,61,slim,handsome,3396,5,2,3,many,Doctor,optimism,positive,apple,0,smart,97,10,3.08,6,1
1455,loser,165,74,heavy,ugly,20,0,0,0,few,Bachelor,gloomy,passive,android,1,stupid,41,5,2.25,0,0
1456,loser,157,65,heavy,ugly,475,0,0,0,few,Bachelor,gloomy,passive,android,1,stupid,4,1,0.06,0,0
1457,loser,162,73,heavy,ugly,444,0,0,0,few,highschool,gloomy,passive,android,1,stupid,49,1,2.82,0,0
1458,loser,150,71,heavy,ugly,362,0,0,0,few,Bachelor,gloomy,passive,android,1,stupid,43,3,2.44,0,0
1459,loser,159,77,heavy,ugly,115,0,0,0,few,highschool,gloomy,passive,android,1,stupid,29,0,1.07,0,0
1460,loser,156,84,heavy,ugly,847,0,0,0,few,Bachelor,gloomy,passive,android,1,stupid,4,1,0.98,0,0
1461,loser,160,73,heavy,ugly,943,0,0,0,few,Bachelor,gloomy,passive,android,1,stupid,34,0,1.21,0,0
1462,winner,188,44,slim,handsome,6755,3,1,3,many,Master,optimism,positive,apple,0,smart,66,14,3.27,9,1
1463,winner,170,54,slim,handsome,3795,3,4,5,many,Master,optimism,positive,apple,0,smart,74,10,3.05,8,1
1464,winner,172,42,slim,handsome,3098,2,3,3,many,Master,optimism,positive,apple,0,smart,62,12,3.79,10,1
1465,loser,165,75,heavy,ugly,373,0,0,0,few,highschool,gloomy,passive,android,1,stupid,21,1,0.56,0,0
1466,loser,161,87,heavy,ugly,653,0,0,0,few,highschool,gloomy,passive,android,1,stupid,21,0,2.37,0,0
1467,winner,190,64,slim,handsome,1449,2,1,3,many,Master,optimism,positive,apple,0,smart,75,16,3.62,2,1
1468,winner,200,42,slim,handsome,8794,1,2,1,many,Doctor,optimism,positive,apple,0,smart,82,7,4.2,3,1
1469,loser,157,80,heavy,ugly,304,0,0,0,few,Bachelor,gloomy,passive,android,1,stupid,7,4,0.88,0,0
1470,loser,152,92,heavy,ugly,803,0,0,0,few,Bachelor,gloomy,passive,android,1,stupid,31,1,1.64,0,0
1471,loser,164,74,heavy,ugly,954,0,0,0,few,Bachelor,gloomy,passive,android,1,stupid,4,0,0.0,0,0
1472,winner,182,40,slim,handsome,9670,2,2,5,many,Master,optimism,positive,apple,0,smart,82,15,3.26,3,1
1473,loser,162,73,heavy,ugly,46,0,0,0,few,highschool,gloomy,passive,android,1,stupid,38,4,1.04,0,0
1474,loser,156,77,heavy,ugly,195,0,0,0,few,Bachelor,gloomy,passive,android,1,stupid,6,5,1.89,0,0
1475,loser,165,86,heavy,ugly,574,0,0,0,few,highschool,gloomy,passive,android,1,stupid,1,2,1.45,0,0
1476,loser,157,87,heavy,ugly,491,0,0,0,few,Bachelor,gloomy,passive,android,1,stupid,20,0,2.97,0,0
1477,winner,181,64,slim,handsome,4659,3,5,3,many,Doctor,optimism,positive,apple,0,smart,93,20,3.94,2,1
1478,loser,157,70,heavy,ugly,775,0,0,0,few,Bachelor,gloomy,passive,android,1,stupid,46,5,2.52,0,0
1479,loser,153,72,heavy,ugly,538,0,0,0,few,Bachelor,gloomy,passive,android,1,stupid,37,4,1.12,0,0
1480,loser,153,97,heavy,ugly,903,0,0,0,few,highschool,gloomy,passive,android,1,stupid,23,5,1.32,0,0
1481,winner,179,50,slim,handsome,4102,1,2,1,many,Master,optimism,positive,apple,0,smart,88,14,3.68,4,1
1482,winner,197,56,slim,handsome,4536,5,3,3,many,Master,optimism,positive,apple,0,smart,64,12,4.27,5,1
1483,winner,186,52,slim,handsome,8022,4,5,2,many,Doctor,optimism,positive,apple,0,smart,92,6,4.15,6,1
1484,loser,151,72,heavy,ugly,65,0,0,0,few,highschool,gloomy,passive,android,1,stupid,6,4,1.76,0,0
1485,winner,165,58,slim,handsome,2257,2,4,2,many,Doctor,optimism,positive,apple,0,smart,79,17,3.37,9,1
